==========================================
Mass Fraction MPI Run
==========================================
Date:               Mon Sep  7 22:42:58 CDT 2026
Host:               ac063
Array job ID:       2099372
Array task ID:      1
MPI ranks:          8
CPUs per task:      1
Nodes allocated:    1
Python:             /scratch/user/u.hm357857/.conda/envs/comets/bin/python
Conda environment:  /scratch/user/u.hm357857/.conda/envs/comets
==========================================

Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
t=68675  fraction=0.49375  peak_slope=1.934e-05  t_peak=27868  comparison cadence=55736  difference=0.49375  below=0/3
t=72656  fraction=0.51500  peak_slope=1.683e-05  t_peak=34835  comparison cadence=69670  difference=0.51500  below=0/3
t=72656  fraction=0.52500  peak_slope=2.210e-05  t_peak=28863  comparison cadence=57727  difference=0.52500  below=0/3
t=77632  fraction=0.50375  peak_slope=1.859e-05  t_peak=34835  comparison cadence=69670  difference=0.50375  below=0/3
t=81613  fraction=0.55875  peak_slope=2.060e-05  t_peak=30854  comparison cadence=61708  difference=0.53250  below=0/3
t=71661  fraction=0.50875  peak_slope=1.959e-05  t_peak=26873  comparison cadence=53745  difference=0.49625  below=0/3
t=66684  fraction=0.45500  peak_slope=1.783e-05  t_peak=27868  comparison cadence=55736  difference=0.45500  below=0/3
t=68675  fraction=0.48125  peak_slope=2.060e-05  t_peak=29859  comparison cadence=59717  difference=0.48125  below=0/3
t=69670  fraction=0.49750  peak_slope=1.934e-05  t_peak=27868  comparison cadence=55736  difference=0.49750  below=0/3
t=73651  fraction=0.51875  peak_slope=1.683e-05  t_peak=34835  comparison cadence=69670  difference=0.51875  below=0/3
t=73651  fraction=0.52875  peak_slope=2.210e-05  t_peak=28863  comparison cadence=57727  difference=0.52750  below=0/3
t=78628  fraction=0.50500  peak_slope=1.859e-05  t_peak=34835  comparison cadence=69670  difference=0.50500  below=0/3
t=82609  fraction=0.56125  peak_slope=2.060e-05  t_peak=30854  comparison cadence=61708  difference=0.52000  below=0/3
t=72656  fraction=0.51375  peak_slope=1.959e-05  t_peak=26873  comparison cadence=53745  difference=0.49125  below=0/3
t=67679  fraction=0.45875  peak_slope=1.783e-05  t_peak=27868  comparison cadence=55736  difference=0.45875  below=0/3
t=69670  fraction=0.48250  peak_slope=2.060e-05  t_peak=29859  comparison cadence=59717  difference=0.48250  below=0/3
t=74646  fraction=0.52250  peak_slope=1.683e-05  t_peak=34835  comparison cadence=69670  difference=0.52250  below=0/3
t=70665  fraction=0.50125  peak_slope=1.934e-05  t_peak=27868  comparison cadence=55736  difference=0.50125  below=0/3
t=74646  fraction=0.53125  peak_slope=2.210e-05  t_peak=28863  comparison cadence=57727  difference=0.52750  below=0/3
t=79623  fraction=0.50750  peak_slope=1.859e-05  t_peak=34835  comparison cadence=69670  difference=0.50750  below=0/3
t=83604  fraction=0.56250  peak_slope=2.060e-05  t_peak=30854  comparison cadence=61708  difference=0.50250  below=0/3
t=73651  fraction=0.51625  peak_slope=1.959e-05  t_peak=26873  comparison cadence=53745  difference=0.48750  below=0/3
t=70665  fraction=0.48750  peak_slope=2.060e-05  t_peak=29859  comparison cadence=59717  difference=0.48750  below=0/3
t=68675  fraction=0.45875  peak_slope=1.783e-05  t_peak=27868  comparison cadence=55736  difference=0.45875  below=0/3
t=75642  fraction=0.52250  peak_slope=1.683e-05  t_peak=34835  comparison cadence=69670  difference=0.52250  below=0/3
t=75642  fraction=0.53500  peak_slope=2.210e-05  t_peak=28863  comparison cadence=57727  difference=0.52250  below=0/3
t=80618  fraction=0.51125  peak_slope=1.859e-05  t_peak=34835  comparison cadence=69670  difference=0.51125  below=0/3
t=71661  fraction=0.50375  peak_slope=1.934e-05  t_peak=27868  comparison cadence=55736  difference=0.50250  below=0/3
t=84599  fraction=0.56625  peak_slope=2.060e-05  t_peak=30854  comparison cadence=61708  difference=0.49250  below=0/3
t=74646  fraction=0.51750  peak_slope=1.959e-05  t_peak=26873  comparison cadence=53745  difference=0.48500  below=0/3
t=81613  fraction=0.51625  peak_slope=1.859e-05  t_peak=34835  comparison cadence=69670  difference=0.51625  below=0/3
t=71661  fraction=0.48750  peak_slope=2.060e-05  t_peak=29859  comparison cadence=59717  difference=0.48750  below=0/3
