1.2954742096802523,0.19279005587780018,3
1.9962783244105415,0.23672777336703654,1
1.1895084022759836,0.08077626942563759,2
0.5583441854905724,0.11518090677644853,0
0.7344867227420546,0.07388017122821394,7
1.9179791023944444,0.25768594443431897,5
1.3006643111655225,0.02775698950040946,6
1.552552407899317,0.17160212292269672,4
2.197757026490192,0.12228151927333138,11
0.8365232852250504,0.12522152184719482,9
0.886288135124313,0.12993082245549256,10
2.1131957290586647,0.11923596248447128,8
1.7547046336137273,0.18157605847149438,15
2.2968672933452887,0.12368530040336445,13
1.9483036777979421,0.13771180322758536,14
0.9211342394888753,0.10824591471975116,12
1.5444908586707187,0.055547707033513874,19
1.5047103305771865,0.1444096070181924,17
1.0825088933356422,0.16486030232333818,18
2.4404160048234824,0.06936029965102163,16
1.961040675138206,0.04271135699813108,23
2.457189181527739,0.07595658791833264,21
2.326285683851306,0.13747090486471789,22
1.7392977138767098,0.16019059515672965,20
2.420828180172225,0.009814934631766192,27
1.935248630869573,0.19884241655294374,25
2.2792564020011468,0.13721652449547372,26
0.93832702738826,0.05703500098618908,24
1.2873268118286276,0.11264174324811699,31
1.2035652693157897,0.14064604164310143,29
2.373399102287645,0.14333769358275023,30
1.7424911800466887,0.2147702370012573,28
0.7740121568199414,0.18562351066638894,35
1.2602519795329876,0.02535906423778725,33
1.6868123493298441,0.037469523886740456,34
1.8432606866389882,0.05531931831142949,32
0.9731699648266963,0.1082152317157525,39
2.162074410991698,0.08641721772956161,37
1.5705743862091228,0.1421713108922781,38
2.41944234842593,0.09247866836406,36
1.792021590076649,0.042777387848857824,43
1.7187350733413878,0.06734969255132837,41
1.9977462277023859,0.14479074388221558,42
2.3168682938639646,0.08761780663483143,40
1.868167705530922,0.12697303014155645,47
2.1761047646040774,0.14243124011849176,45
1.826942129335586,0.05311883814537206,46
1.01785254422594,0.16080575037321518,44
2.114193843898062,0.04931747040097357,51
1.7996112070044064,0.15933936108878657,49
0.8266625918384565,0.09776570888109923,50
2.159270520590399,0.13894567055896553,48
0.8665234674577174,0.03973304002132585,55
2.186523604065558,0.12936482456658763,53
2.4540836769059284,0.0820884101222068,54
0.881830752099469,0.18804831636592967,52
1.395857895789173,0.0887654986579432,57
0.566030914344676,0.11730728892618754,59
0.5961568019203165,0.061359932744098726,58
1.2920329198721168,0.04400672193185104,56
2.4238765949540904,0.1387084697788127,61
