m_planet,time,x,y,z,vx,vy,vz
0.0094955,40000.0,-0.406353238111444,-0.3388573820995801,-0.0036504161146710297,5.581955590768754,-6.249174763991741,0.429251187810374
0.0094955,40000.0,-1079.132838106319,-857.1191762862957,-68.43474248087523,0.10843955196439073,0.07702847372874615,0.007119085389291086
0.0094955,40000.0,0.42943246942222124,0.31700237920893787,0.02949938049208103,-5.861326436869545,7.018304675647342,-0.3300630312010647
0.0094955,40000.0,-0.35236426473518956,0.5469680834969017,-0.05028674392440533,-6.424865635953592,-3.804939166303223,0.18302385844114788
0.0094955,40000.0,0.5687929602690136,0.023876694425215693,-0.04618054699955703,-1.0044479189676563,8.43218646610868,0.16681802177469923
0.0094955,40000.0,-0.6287910875427589,0.08070024517841726,0.014332203190903912,-1.5159372302534653,-7.75876014340907,0.20156527972828153
0.0094955,40000.0,-0.16296060056933953,-0.5798221704215925,0.004825405553948226,7.7607632385207825,-2.4616082099157226,0.31399652455615046
0.0094955,40000.0,0.2761014930881813,0.44530323592021587,0.021187222962232806,-7.811835240187468,5.129178679338905,0.363643317495099
0.0094955,40000.0,0.6095873391634556,0.23498776970335572,-0.034505064049027666,-2.1325122909246064,7.395474012811683,0.5357674872363394
0.0094955,40000.0,0.4095153572378928,-0.2672558871675067,0.02137122214453395,5.194338307304104,7.194321051113557,-0.752820052788762
0.0094955,40000.0,-0.5124191746451052,0.2723255381321864,-0.0034525808904533974,-4.188867293376255,-7.288993700974442,-0.538571447865772
0.0094955,40000.0,0.6079640936154382,0.3492415587965573,-0.061830018926206834,-3.3729797025229953,6.4009816634047265,-0.2542253371797824
0.0094955,40000.0,0.2689802195252808,-0.4386524045182595,0.017842775449055322,7.607713063321913,4.093552301748046,0.018308801553456766
0.0094955,40000.0,0.7519004552251168,-0.15611096423723414,-0.01280042205831358,0.9815199373402856,5.906162211437771,-0.02394997136181267
0.0094955,40000.0,-0.25180618210261646,0.5493747556528157,-0.011651220774977171,-7.592722843997267,-2.9925862355328805,-0.4251716420749576
0.0094955,40000.0,-0.47524237689707577,0.36903292735881965,-0.010547191678435756,-5.161588402701096,-5.943975654224911,-0.08382157974407445
0.0094955,40000.0,-0.5898043550833628,-0.41004881060389203,-0.031810158819159814,3.9188443241987314,-5.4074569473005845,0.3986105322553196
0.0094955,40000.0,-0.22223698041459045,0.48725207457655917,-0.008751409973552848,-8.490652046628737,-3.2001390401618544,0.18726990566283785
0.0094955,40000.0,4289.327764855219,339.49792191199646,-11.256230883723978,0.025343603841890026,0.004259202566367278,-8.54084194462203e-05
0.0094955,40000.0,-0.30220329431719456,-0.39729561952353987,0.003238104455562149,7.347696835116115,-5.106810349694906,0.5033847580883961
0.0094955,40000.0,-0.21635588275283218,-0.6037903238294564,-0.02464146302200436,7.099068664890888,-3.2150863215907193,-0.43293106403642556
0.0094955,40000.0,0.38283647778315444,0.4066545531371934,0.009878278013426002,-6.271027779678042,5.78122809424783,-0.38560808221938836
0.0094955,40000.0,-1.4015376171014835,0.2364143923449041,0.05010585576355645,-0.9603461923758866,-5.253179609792056,0.05228472533118971
0.0094955,40000.0,-0.2239624341108796,0.5766071975464424,0.02639127276471169,-7.646668917320449,-2.1814419359918915,0.2315186857632079
0.0094955,40000.0,0.5338555713645264,0.19214231680092414,0.02425058076181759,-3.5312029367959408,7.759083596896738,0.6111327520386489
0.0094955,40000.0,0.0621018054162609,0.5531588765557786,0.025235779899355357,-8.584937308578827,1.5519248640650094,-0.014422544144916314
0.0094955,40000.0,-0.3127041094917469,-0.47099998718226893,-0.005064106054437302,6.494264789371015,-5.648229448636813,0.04785213174362019
0.0094955,40000.0,-0.2955567268591581,-0.443882129405022,-0.040214842321883035,7.249506716905728,-4.43437734883164,0.20647036610280364
0.0094955,40000.0,0.43916142829098875,0.3627990861784395,0.051968225170016556,-5.532977210698688,6.303380069711262,0.2737730944335556
0.0094955,40000.0,0.17018223607198393,0.5265285706190554,0.011672246573193133,-8.224392426227483,2.4539979215911494,-0.25612287449576754
0.0094955,40000.0,0.39200884232557476,-0.29934738908470454,-0.038458836396438455,5.099944704401498,7.179404094201363,-0.21957009833343044
0.0094955,40000.0,-0.39536654279043293,-0.31472694368031356,0.0034634898074384353,5.492276782051664,-6.805570473383605,0.014845261362594233
0.0094955,40000.0,-0.2977774150098956,0.4265556370384803,-0.005237311496569585,-7.043923344940804,-5.184327831010575,0.13436187333757676
0.0094955,40000.0,-0.541730597968687,1.4277254196527027,0.00025182620054869383,-4.7141273552450755,-1.6420537851978845,-0.0025679090210171344
0.0094955,40000.0,0.5077919856190443,-0.04067697774155913,0.02060305294993922,0.8421352241043054,8.777130255187215,-0.042240677649024644
0.0094955,40000.0,-0.3888989890530404,-0.28337730776940867,0.05582708349375988,4.9189410560874345,-7.317828784055096,-0.02946548726027281
0.0094955,40000.0,0.5747714741181421,-0.008971133182827613,-0.043757320796908285,0.20981439786124467,8.223799306645812,-0.4560052364900975
0.0094955,40000.0,-0.1571259095427221,-0.5270439577786622,0.03713692148878445,8.1589200288357,-2.577332421719586,-0.07220609851230111
0.0094955,40000.0,0.2880995022956656,-0.46196285235328044,-0.0027069485387776707,7.273325993178223,4.256717168508915,-0.5397673622421885
0.0094955,40000.0,-0.3241469536182019,-0.3981482324080089,0.01187034216790537,7.248475167973991,-5.227557697033012,0.7906665330479065
0.0094955,40000.0,-0.49921898852892976,0.3620131779210157,-0.03187708952963207,-4.44557313291297,-6.423191561994768,-0.43939922599971964
0.0094955,40000.0,-2758.576851592039,4538.060105018504,-435.1698437570415,-0.03757534282914928,0.05833368825589534,-0.005589698363119278
0.0094955,40000.0,0.01960744807461251,0.5220874905030467,-0.03582202918145549,-9.019169143543527,0.29891663712555605,0.21662007872008157
0.0094955,40000.0,0.6416944948320082,-0.025980590094717874,0.033267038138269533,0.03543403511559076,7.4569884372431,0.5341557549962388
0.0094955,40000.0,-1.3584300023200828,0.048215787149452245,-0.023780937189472648,-0.37888943979676415,-5.598529080827383,0.17571615468569377
0.0094955,40000.0,0.5584528943028593,0.1080286295933101,-0.04342023805992413,-2.1655729379195967,8.157577514986597,0.46791638479355396
0.0094955,40000.0,-0.3054515935373931,0.5157218949494308,-0.009899397973169455,-6.927812405261042,-4.1338498809841155,0.03691183113000234
0.0094955,40000.0,0.5308253848047579,0.12706482057936297,0.022352471112012703,-1.8937611540816761,8.300178623992306,0.4453486507640925
0.0094955,40000.0,-0.5850863118629664,-0.06317338415129391,-0.004893235722469208,1.6062685654055757,-7.8474076976614535,0.07673772040285601
0.0094955,40000.0,-0.32891692913751697,-0.3953796649653478,-0.001139487019668903,6.958535711382593,-5.42385374149418,-0.37084953012212063
0.0094955,40000.0,0.33164103539064926,-0.4253231727509755,0.011069682050909442,6.729658263833038,5.167401970157962,0.001286668004381434
0.0094955,40000.0,-0.16504106219444065,-0.48850389444529135,0.008984143400056524,8.460692380901339,-2.9630520501308775,-0.1689685721191156
0.0094955,40000.0,-0.0589750595225549,-0.5585384217239361,0.030621918663136172,8.15769394340371,-0.9592901095162425,0.18554948792267234
0.0094955,40000.0,-0.2507596413500801,-0.4416188648413466,-0.003719478423259156,7.810034758772392,-4.001542783037452,0.2791776360754693
0.0094955,40000.0,0.4824812878476341,-0.11884528797241789,0.045524419841734026,2.516966325337075,8.545511893667017,-0.25689849636654616
0.0094955,40000.0,0.44611142633461676,-0.2234813522947495,0.0037595924880086773,3.7017031638504867,8.106776000532781,0.19884479812714345
0.0094955,40000.0,-0.49939385285716104,0.3885870634439108,-0.028089730084241045,-5.55774906722274,-5.250747441409742,0.562761199473821
0.0094955,40000.0,0.04010886596877618,-0.5261731111030263,-0.01747992126238418,8.879041065392364,-0.1430148339499,-0.16552012892063958
0.0094955,40000.0,0.2585425746226854,-0.4237084127888545,0.028657431039183456,7.545842977452054,4.454889155461832,0.6033488228329406
0.0094955,40000.0,0.5176008559554881,-0.2583268061652545,0.01537866542564376,3.395531474313004,7.227402772527505,0.7593597853736281
0.0094955,40000.0,-0.0013987459725781715,-0.6225325703708973,-0.002950066192444546,7.423711596255593,-2.106850823872587,0.5677564980110544
0.0094955,40000.0,0.6127120754805079,0.2706424338071828,-0.0072635306653823836,-2.689145102249718,6.933037848838303,-0.011534360865399775
0.0094955,40000.0,-0.5679336492223834,0.13361523467312078,0.026774663862018624,-2.9915226576875193,-7.713529542990382,-0.5647283001444273
0.0094955,40000.0,0.43221970438229346,-0.39109374755689463,0.016988550511719484,5.270771649553182,5.933073567114245,-0.6509674448504152
0.0094955,40000.0,-0.422909947689195,-0.28241151583811164,0.009110084624937712,4.776697400153227,-7.154629348113754,0.2026260424588428
0.0094955,40000.0,-0.5478062068375567,0.13530600029951673,-0.03553049812293932,-2.003721044946178,-8.095664232671586,-0.4218327546276015
0.0094955,40000.0,-0.053678300400452336,0.5360669161102684,0.024969633322592458,-8.84849196793315,-0.6427193268308429,-0.06104500941421093
0.0094955,40000.0,1.417629200377421,0.7396479765044145,0.039377123037319516,-2.550141614265421,4.064927089929228,0.28358421465554257
0.0094955,40000.0,1011.2918056877063,-4429.478384688756,54.33711321406811,0.1041274706136816,-0.44633576064458563,0.005433169056090449
0.0094955,40000.0,0.18349043351792857,-0.4749198191009422,0.005913326990798371,8.00601542255973,3.0938753392197635,0.47718322131511426
0.0094955,40000.0,-0.446997630767041,0.3699634066402132,0.00856346847929354,-5.5062157623316175,-6.083398521161729,-0.12067588243758579
0.0094955,40000.0,-1010.9590043410094,715.5009622818637,-6.644316279177366,0.13883574476011118,-0.10799647485328354,0.0008915996454234769
0.0094955,40000.0,0.6228727863265378,-0.011850267932691741,0.010553637760033782,0.46712248640666587,7.898817330133643,0.5869821310762035
0.0094955,40000.0,0.6174582399782199,-0.059396603797560205,-0.0007429826197786634,1.7446219694409946,7.692203478562698,-0.24028916561969407
0.0094955,40000.0,0.09401517870732196,-0.4864902888484998,0.0063327078228766626,8.54628629930973,1.792312862767514,0.08216306425515862
0.0094955,40000.0,0.5496096982241859,0.10490311231122736,0.022735016338990076,-1.802314517398531,8.028578999451648,0.6731927364974764
0.0094955,40000.0,-0.16069184347383508,0.5586638028334844,-0.025634676950975155,-8.150828149980251,-2.1065369439550183,-0.07400933595903529
0.0094955,40000.0,0.49856087613869277,-0.17226263418296492,0.029879568837241584,3.0683113653395164,8.115122482312604,-0.32024945212914174
0.0094955,40000.0,-0.5813695588342224,0.016220953613266427,0.0092368924653356,0.15728197442239436,-7.970939854979151,0.09471661890494563
0.0094955,40000.0,-1646.5532344379187,3790.8976549607087,163.32367486265613,-1.3292971091052186,3.0541432731934495,0.1316753358247125
0.0094955,40000.0,0.07639581158493633,0.5464644411004969,-0.026732591099392487,-8.656475032554232,2.200814778788672,-0.8463137843638778
0.0094955,40000.0,-0.46725030715701843,-0.20658956911527437,-0.03890112789893281,4.280347422308388,-8.23565257607983,-0.05110888856728139
0.0094955,40000.0,0.5385207950482449,0.22286694591095763,-0.02389374261859792,-3.433045495442152,7.417076577442315,0.06900073023480541
0.0094955,40000.0,-0.21949805285175847,0.3969938752798127,-0.00932498961939144,-8.618941107182557,-4.590927941105635,-0.2233585969291995
0.0094955,40000.0,-0.17469283858763995,-0.49326830476344496,0.02894638170229767,8.093754771006225,-2.6012018216298367,-0.265622435527327
0.0094955,40000.0,0.5210452499454437,-0.238093546649226,0.04292424762299842,3.4624402989057357,7.569386393893399,-0.3061045141741281
0.0094955,40000.0,0.5201442918535808,0.39609797209976233,0.0025855823972795186,-4.793219578095725,6.26146960483117,0.347996010662103
0.0094955,40000.0,-0.479695199406833,0.4480099094171007,-0.03672221001062801,-5.19752117567273,-5.20925659828288,-0.47008345311258093
0.0094955,40000.0,-2447.8921477312065,294.71957027599956,-139.2705418707089,0.06412913977842938,-0.011672519485005134,0.003917170754778961
0.0094955,40000.0,0.05082290218142961,0.5646015869113914,-0.011371913594269891,-8.490885351978667,0.91376783800208,0.33163077356593773
0.0094955,40000.0,-0.4060125914627745,-0.2847240407409997,-0.010764087016608482,5.206297404329959,-7.346972347959235,0.5643532569869936
0.0094955,40000.0,0.39784039125813486,0.34931275177133453,-0.044714745973548374,-5.489521083990432,6.61743218793658,0.01688661049350211
0.0094955,40000.0,0.46735838322962053,-0.14046368451918448,0.0033407849868882437,2.6330550282772025,8.583589521588566,-0.26926180292442126
0.0094955,40000.0,-0.31305588930236566,0.4859519894715235,0.03756598103840591,-6.698786585787358,-4.458252675970991,-0.6553352821472617
0.0094955,40000.0,-0.11368170501201932,0.5453084543307374,0.0270215174842738,-8.258494047269558,-1.6204690198830807,-0.4483047661170195
0.0094955,40000.0,0.5806306186321861,-0.042166046516249084,-0.047814909734869626,0.12115189541167881,8.133740965219571,-0.320851693463587
0.0094955,40000.0,-0.36729768559691495,0.42920387438245844,0.010196901339575702,-6.4581479690739885,-5.498927428304663,-0.5254809076494872
0.0094955,40000.0,-0.47604056786243626,-0.1334879090992021,-0.022750142194376873,2.7307029587554306,-8.502813736422839,0.031948783207743685
0.0094955,40000.0,0.469058685757698,0.4438410833062325,-0.02056797294091548,-5.412824916899955,5.762227157881245,0.22930059322159219
0.0094955,40000.0,-0.41585462546656093,0.41506156211678547,-0.02518194024805765,-5.967472699536797,-5.531202147665652,-0.38412789418359455
0.0094955,40000.0,0.08320551620611119,0.5434884583327716,-0.0013637624890962953,-8.739758135685417,1.0715190943067001,0.0964509601765959
0.0094955,40000.0,-1959.9554101356941,-4254.661348865675,173.5441691654578,-0.2889385133262405,-0.6321119118174117,0.026006071147303404
0.0094955,40000.0,-0.22636677903534264,-0.4855067205011147,0.019411287790937298,7.750299394027581,-3.468530953208447,-0.3336285354695506
0.0094955,40000.0,0.621144360048764,0.2009985341820229,0.01514244644677776,-2.6145691238139532,7.037654050602669,-0.09009252878498827
0.0094955,40000.0,-0.26303782559208977,-0.4072484749672859,-0.009852959447629596,7.364644290730383,-4.940591723254974,-0.079426403181179
