m_planet,time,x,y,z,vx,vy,vz
0.00168856,103000.0,-0.5441161755423564,-0.45875290060361523,-0.019890942466772085,4.797096317297662,-5.76753513696528,0.31171629960724656
0.00168856,103000.0,-1.4369817119442292,0.3338929916718636,0.04086748268478037,-0.6935583925374843,-4.872860427314941,-0.2601465028586371
0.00168856,103000.0,-0.05456829861710999,0.6522102675011351,-0.039610904788822426,-8.160656054838784,-0.6523005057275003,0.4872750509496938
0.00168856,103000.0,0.5421693585070316,-0.6089540561592247,-0.061371446319614026,4.942583607893206,4.3251502993016615,-0.21172937012918847
0.00168856,103000.0,-0.5093617266365705,0.5679057720209088,0.020905176236521144,-5.318836388294223,-4.916375769763821,0.32733357861981255
0.00168856,103000.0,0.6750614679997323,-0.2823385285089323,0.0009802693683728478,3.2016317757753643,6.748105802936911,-0.4713402402555767
0.00168856,103000.0,2.5008624403707,0.6006154523789139,0.33061716404053104,2.960426310477356,4.453236285577393,0.652777451699167
0.00168856,103000.0,0.6218165989421498,-0.4754213183317287,0.02842671318908094,4.224125326580095,5.208366077957312,-0.2896494973304208
0.00168856,103000.0,-0.7654095565373481,-0.35895832081676504,-0.003324742624607963,2.5968445359040304,-5.855144049846704,0.40445923999809863
0.00168856,103000.0,-2053.7457343781916,4307.350324409801,149.62626113673085,0.014445502451633428,-0.03492665377565181,-0.0010685493087674901
0.00168856,103000.0,0.6793262371106282,-0.19539230762098814,-0.023680093377224046,2.068037174720517,7.326115952937461,0.02243828580102569
0.00168856,103000.0,0.06057316042376677,-0.7666488543676189,0.039313779914389266,7.05087508230961,0.4360336812003054,-0.12229684860627518
0.00168856,103000.0,0.6538811985212188,0.34618461457097943,-0.003099712212935192,-2.9476461980824933,6.658260943185526,0.13961666230108186
0.00168856,103000.0,0.10561498574568842,0.7848252252188518,-0.008673676936982195,-6.912212471906829,0.860837805002463,-0.1793038692500576
0.00168856,103000.0,0.7270594675299442,-0.11466269813892252,0.01137685037678335,1.2339610552315239,7.173977892553378,-0.40177420664455354
0.00168856,103000.0,0.683375151078784,0.19161254418268586,-0.007025043565157992,-1.7976610132152813,7.399731446248108,-0.3720792922898374
0.00168856,103000.0,1.8804047638104169,0.22772730896896526,-0.09841613736102078,2.317810116948765,4.760525501191305,-0.47749561393476825
0.00168856,103000.0,-1.5958593947776862,-0.909772166859217,0.10476296688774682,0.8709018100947274,-4.340858384175381,-0.01998413881439172
0.00168856,103000.0,-0.1091810554607725,-0.7795077870024347,-0.01982143137036357,6.822988275450951,-1.1320357574991347,-0.27809761911832837
0.00168856,103000.0,-0.7514237029193077,0.0026939647238549275,-0.05623460942046745,-0.14991020088634244,-7.126296889442381,0.15454427843232932
0.00168856,103000.0,-0.738966648106357,-0.14485030915915179,-0.07529822027445883,1.4306775119570085,-7.027705157425327,0.08811686189836712
0.00168856,103000.0,0.8267041670602112,0.9788860788052377,0.005728276028150554,-4.585036529989176,3.278649962545053,0.02548162173286603
0.00168856,103000.0,-0.7371367926051972,-0.08168759466957878,-0.014702822630968023,0.8459819965621231,-7.198653144067519,-0.22801046248919302
0.00168856,103000.0,-0.28225930030135354,-0.6253261811506766,0.19414483746814434,4.65960106098257,-4.789273851238731,0.5259072280009367
0.00168856,103000.0,0.592576219171462,-0.4017011527616279,0.0030788162726195726,4.096517437524003,6.17433138685055,-0.5971005643889552
0.00168856,103000.0,0.6279109375719208,-0.3943881879541732,-2.487911798462923e-05,3.642335636311252,6.248619573222616,-0.04980664483442228
0.00168856,103000.0,0.6051694650543233,0.43384794248588665,0.001073417667707147,-4.2258794433413955,5.732668472747484,-0.12647405798757252
0.00168856,103000.0,0.5743847839995988,0.42628520161485084,-0.019895189075231096,-4.372454680547552,6.006142565336317,-0.21644205192753552
0.00168856,103000.0,-0.6787819870918192,-0.10891029795567449,0.049865962527062,1.3077290847694292,-7.61506640162653,0.4294767703040524
0.00168856,103000.0,0.6758402897403099,0.028633530269131163,0.06200485839696151,-0.22211258864471473,7.945244629311633,0.1873526370297555
0.00168856,103000.0,0.19945877466189804,-0.7271429401381996,-0.03648854578495219,7.005798896738751,1.5299325829693668,0.32084741901003555
0.00168856,103000.0,-0.7445745155592556,-0.03726441064313789,0.04586917719917539,0.5946472779190369,-7.298575249101538,0.10996555848159936
0.00168856,103000.0,0.035295854389710474,0.6864231997468339,0.030201443925418344,-7.812793964276114,0.22511111805402517,-0.6466104267771521
0.00168856,103000.0,-0.26227088059385817,0.7285958139090789,-0.05156334393548958,-6.773933679083303,-1.9951465942264273,0.36269783253611565
0.00168856,103000.0,-0.3196912155727959,0.6631785807701298,0.055713272729738965,-6.559469490191338,-3.3451254365754353,0.17812248137630074
0.00168856,103000.0,-0.2818722173641226,-0.6577627634599321,0.04149632477743525,6.704812562061686,-3.450263966544399,-0.49460938780046815
