m_planet,time,a
0.00168856,399000.0,6439.073303778344
0.00168856,399000.0,1.0239612746558329
0.00168856,399000.0,0.9646172614226265
0.00168856,399000.0,0.9633727150731692
0.00168856,399000.0,0.9818917183984442
0.00168856,399000.0,-6377.093102615532
0.00168856,399000.0,1.0405780697744937
0.00168856,399000.0,-2717.4507858532315
0.00168856,399000.0,0.9613656871287359
0.00168856,399000.0,-25725.806080612412
0.00168856,399000.0,0.953297338059939
0.00168856,399000.0,-2907.515878599053
0.00168856,399000.0,0.9646816222449524
0.00168856,399000.0,1.048678929163737
0.00168856,399000.0,1.0318236916832801
0.00168856,399000.0,0.975732262130936
0.00168856,399000.0,-1750.9536691173132
0.00168856,399000.0,58500.715035893765
0.00168856,399000.0,1.0049554164485
0.00168856,399000.0,0.9682412749802304
0.00168856,399000.0,-6051.637796216133
0.00168856,399000.0,1.0107654005545303
0.00168856,399000.0,6697.360563231764
0.00168856,399000.0,-336.7392587448576
0.00168856,399000.0,-3920.0582482076375
0.00168856,399000.0,-2649.5648133187824
0.00168856,399000.0,1.0009487781020057
0.00168856,399000.0,11104.008944635183
0.00168856,399000.0,0.9517653465177207
0.00168856,399000.0,1.0384853576888033
0.00168856,399000.0,0.972374165004007
0.00168856,399000.0,-301.2018209225875
0.00168856,399000.0,1.0213153854100054
0.00168856,399000.0,0.9695624995894784
0.00168856,399000.0,0.9922988642850111
0.00168856,399000.0,4536.438171373261
0.00168856,399000.0,12140.349362931516
0.00168856,399000.0,0.9814870059119075
0.00168856,399000.0,1.043738449595462
0.00168856,399000.0,1.0329864504635013
0.00168856,399000.0,0.9751484375615529
0.00168856,399000.0,0.9593705211238989
0.00168856,399000.0,1.0089144026013852
0.00168856,399000.0,0.9943311305336402
0.00168856,399000.0,1.002854006261601
0.00168856,399000.0,0.9942295760090585
0.00168856,399000.0,0.9865009873181863
0.00168856,399000.0,0.9948308187401961
0.00168856,399000.0,0.980703719862082
0.00168856,399000.0,-2627.117268536566
0.00168856,399000.0,-4974.472972535221
0.00168856,399000.0,-15052.710026298377
0.00168856,399000.0,0.9925765476964459
0.00168856,399000.0,1.016724912511929
0.00168856,399000.0,-3316.044875296887
0.00168856,399000.0,1.0147260864950463
0.00168856,399000.0,-13249.085309502123
0.00168856,399000.0,1.0500406334984784
0.00168856,399000.0,9136.36132014202
0.00168856,399000.0,12568.975828556757
0.00168856,399000.0,0.9868540605689747
0.00168856,399000.0,0.9760258416677825
0.00168856,399000.0,1.0039022042918646
0.00168856,399000.0,0.9463486688073811
0.00168856,399000.0,1.0382693572161203
0.00168856,399000.0,1.0160224502022817
0.00168856,399000.0,1.0286979995074454
0.00168856,399000.0,1.0029678421687929
0.00168856,399000.0,1.0285843818500908
0.00168856,399000.0,0.9502261339261772
0.00168856,399000.0,-3967.8741047109024
0.00168856,399000.0,-5363.418352383076
0.00168856,399000.0,1.0366494460454803
0.00168856,399000.0,0.9951143723943551
0.00168856,399000.0,1.0272061963361852
0.00168856,399000.0,313.9949397116023
0.00168856,399000.0,1.0152955572216111
0.00168856,399000.0,0.9797641678455175
0.00168856,399000.0,-5976.028558958523
0.00168856,399000.0,1.0046371618400876
0.00168856,399000.0,11098.669071824472
0.00168856,399000.0,-9253.766570958773
0.00168856,399000.0,-39977.7645981308
0.00168856,399000.0,1.028927477543713
0.00168856,399000.0,1.0069337674609133
0.00168856,399000.0,1.0161657682328722
0.00168856,399000.0,0.9502494429286191
0.00168856,399000.0,-5183.014003736805
0.00168856,399000.0,0.9816422165684202
0.00168856,399000.0,1.0346778891621502
0.00168856,399000.0,1.022315788103858
0.00168856,399000.0,-3503.975824811777
0.00168856,399000.0,0.9918680672354988
0.00168856,399000.0,-487.2781072304351
0.00168856,399000.0,-10890.728219798455
0.00168856,399000.0,1.0309299551847246
0.00168856,399000.0,1.0037083215987024
0.00168856,399000.0,-2572.7815576083112
0.00168856,399000.0,0.973852933505745
0.00168856,399000.0,1.031787397383314
0.00168856,399000.0,0.9498544370403472
0.00168856,399000.0,0.979779769754418
0.00168856,399000.0,0.9524666267012013
0.00168856,399000.0,45242.91849876445
0.00168856,399000.0,1.0309982369427526
0.00168856,399000.0,1.0089662745389694
0.00168856,399000.0,-2748.410204098189
0.00168856,399000.0,1.0447962381746982
0.00168856,399000.0,1.0021560310438202
0.00168856,399000.0,1.0190734519522484
0.00168856,399000.0,-679.607933386821
0.00168856,399000.0,-13523.1856383239
0.00168856,399000.0,0.9513172682181481
0.00168856,399000.0,-11483.59400625601
0.00168856,399000.0,0.9946345507324909
0.00168856,399000.0,0.9653577053307966
0.00168856,399000.0,-1637.8580000120223
0.00168856,399000.0,1.0133687865786873
0.00168856,399000.0,-8280.013598873416
0.00168856,399000.0,-3653.8264345840853
0.00168856,399000.0,-2879.1756783918504
0.00168856,399000.0,-30264.115668240833
0.00168856,399000.0,0.9638630015296343
0.00168856,399000.0,-17028.87640832646
0.00168856,399000.0,0.9647429088446832
0.00168856,399000.0,-2663.301922989297
0.00168856,399000.0,-394.0564830411892
0.00168856,399000.0,-2447.194766014952
0.00168856,399000.0,1.0454130548410632
0.00168856,399000.0,0.9740640824225036
0.00168856,399000.0,1.0032552397089036
0.00168856,399000.0,1.0519230232916965
0.00168856,399000.0,0.9979136871729336
0.00168856,399000.0,0.9961014020744604
