m_planet,time,a
0.00400422,179000.0,0.734344646383888
0.00400422,179000.0,-373.62152190692024
0.00400422,179000.0,-514.3648466379068
0.00400422,179000.0,-913.0993792670622
0.00400422,179000.0,-666.899256547419
0.00400422,179000.0,-557.7213068955248
0.00400422,179000.0,-596.96440598907
0.00400422,179000.0,-6412.25603708713
0.00400422,179000.0,-448.01342748110534
0.00400422,179000.0,-975.7787271513404
0.00400422,179000.0,-412.26340593249824
0.00400422,179000.0,4619.986081130955
0.00400422,179000.0,-142.4608341689868
0.00400422,179000.0,0.7590583775029921
0.00400422,179000.0,-2813.8848088253017
0.00400422,179000.0,-446.5096284268394
0.00400422,179000.0,6402.566396953121
0.00400422,179000.0,-155.5414981822882
0.00400422,179000.0,-19.461629317610782
0.00400422,179000.0,-699.3381733016072
0.00400422,179000.0,-9796.48619620355
0.00400422,179000.0,-353.08318552542994
0.00400422,179000.0,0.7255010826356945
0.00400422,179000.0,0.7217466221865819
0.00400422,179000.0,-2420.32644928264
0.00400422,179000.0,-5005.046597964739
0.00400422,179000.0,-216.41141054705386
0.00400422,179000.0,-910.6645784740657
0.00400422,179000.0,-1221.3529476463398
0.00400422,179000.0,-187.64305366537732
0.00400422,179000.0,-451.5085136590192
0.00400422,179000.0,-4401.359608572887
0.00400422,179000.0,2868.8713248180197
0.00400422,179000.0,0.7424287055851222
0.00400422,179000.0,0.5261253152818244
0.00400422,179000.0,-466.8142043225355
0.00400422,179000.0,-2269.477114127474
0.00400422,179000.0,-123.01252475812817
0.00400422,179000.0,3265.5580450122993
0.00400422,179000.0,-1048.5357237644919
0.00400422,179000.0,0.739182872007811
0.00400422,179000.0,-1247.7696234943435
0.00400422,179000.0,0.724367536704744
0.00400422,179000.0,-1707.870199283504
0.00400422,179000.0,5157.38919996934
0.00400422,179000.0,-3054.684347757132
0.00400422,179000.0,-442.8083922874334
0.00400422,179000.0,-1394.9188088970118
0.00400422,179000.0,-344.35987102823316
0.00400422,179001.0,0.7610539307193005
0.00400422,179000.0,5411.078495385932
0.00400422,179000.0,-680.4304982280357
0.00400422,179000.0,-246.99062645973473
0.00400422,179000.0,0.7172819786028403
0.00400422,179000.0,-1512.8470089325854
0.00400422,179000.0,-10570.647152630903
0.00400422,179000.0,-386.3317965079788
0.00400422,179000.0,12619.51833206771
0.00400422,179000.0,0.7550845800959473
0.00400422,179000.0,-379.1682054098208
0.00400422,179000.0,-2885.01164085606
0.00400422,179000.0,-1445.782550851348
0.00400422,179000.0,-2379.2595777661136
0.00400422,179000.0,-5602.942400235917
0.00400422,179000.0,-1254.822080731587
0.00400422,179000.0,-411.27403889122166
0.00400422,179000.0,0.7375529588741767
0.00400422,179000.0,3331.551114676138
0.00400422,179000.0,0.7188599778914274
0.00400422,179000.0,-406.96960165896957
0.00400422,179000.0,-793.518569721165
0.00400422,179000.0,-1107.8276007478594
0.00400422,179000.0,-4016.017234566627
0.00400422,179000.0,10745.765563537987
0.00400422,179000.0,-1186.3702149116657
0.00400422,179000.0,0.7346049951200799
0.00400422,179000.0,-830.3318176442777
0.00400422,179000.0,-1135.0301558681526
0.00400422,179000.0,-596.9452306953689
0.00400422,179000.0,73367.56521786825
0.00400422,179000.0,-532.5977035215689
0.00400422,179000.0,-783.3441720204573
0.00400422,179000.0,0.7246905608207099
0.00400422,179000.0,0.7233367411289967
0.00400422,179000.0,-409.28201551536915
0.00400422,179000.0,-609.4469261829225
0.00400422,179000.0,-16.03932807636192
0.00400422,179000.0,0.7328346580994578
0.00400422,179000.0,-528.321318519016
0.00400422,179000.0,0.7490936264361714
0.00400422,179000.0,0.7332164968203799
0.00400422,179000.0,-1683.3161987054857
0.00400422,179000.0,-682.9604416226924
0.00400422,179000.0,-686.32712441973
0.00400422,179000.0,-2388.9587165225325
