0.01,0.0,Captured,4
0.01,0.0,Captured,145
0.01,0.0,Captured,111
0.01,0.0,Captured,121
0.01,0.0,Captured,138
0.01,7960.297521679913,Captured,192
0.01,10945.409092309881,Captured,108
0.01,15920.595043359826,Ejected,186
0.01,17910.669423779804,Ejected,193
0.01,18905.706613989794,Ejected,28
0.01,18905.706613989794,Ejected,45
0.01,14925.557853149838,Ejected,16
0.01,18905.706613989794,Ejected,148
0.01,18905.706613989794,Ejected,165
0.01,18905.706613989794,Ejected,187
0.01,19900.74380419978,Ejected,18
0.01,19900.74380419978,Ejected,106
0.01,19900.74380419978,Ejected,174
0.01,19900.74380419978,Ejected,177
0.01,19900.74380419978,Ejected,184
0.01,20895.78099440977,Ejected,47
0.01,20895.78099440977,Ejected,99
0.01,15920.595043359826,Ejected,156
0.01,16915.632233569817,Ejected,55
0.01,17910.669423779804,Ejected,2
0.01,21890.818184619762,Ejected,20
0.01,16915.632233569817,Ejected,151
0.01,21890.818184619762,Ejected,79
0.01,21890.818184619762,Ejected,155
0.01,18905.706613989794,Ejected,44
0.01,22885.85537482975,Ejected,129
0.01,18905.706613989794,Ejected,28
0.01,18905.706613989794,Ejected,53
0.01,18905.706613989794,Ejected,27
0.01,23880.89256503974,Ejected,151
0.01,18905.706613989794,Ejected,149
0.01,18905.706613989794,Ejected,50
0.01,18905.706613989794,Ejected,106
0.01,19900.74380419978,Ejected,155
0.01,18905.706613989794,Ejected,170
0.01,19900.74380419978,Ejected,98
0.01,19900.74380419978,Ejected,189
0.01,19900.74380419978,Ejected,107
0.01,19900.74380419978,Ejected,120
0.01,20895.78099440977,Ejected,98
0.01,19900.74380419978,Ejected,193
0.01,25870.966945459717,Ejected,88
0.01,25870.966945459717,Ejected,128
0.01,25870.966945459717,Ejected,138
0.01,19900.74380419978,Ejected,152
0.01,26866.004135669707,Ejected,91
0.01,20895.78099440977,Ejected,57
0.01,26866.004135669707,Ejected,137
0.01,21890.818184619762,Ejected,123
0.01,26866.004135669707,Ejected,153
0.01,21890.818184619762,Ejected,67
0.01,26866.004135669707,Ejected,197
0.01,21890.818184619762,Ejected,156
0.01,21890.818184619762,Ejected,71
0.01,21890.818184619762,Ejected,83
0.01,21890.818184619762,Ejected,162
0.01,20895.78099440977,Ejected,186
0.01,20895.78099440977,Ejected,187
0.01,22885.85537482975,Ejected,32
0.01,22885.85537482975,Ejected,33
0.01,22885.85537482975,Ejected,62
0.01,27861.041325879698,Ejected,104
0.01,27861.041325879698,Ejected,116
0.01,27861.041325879698,Ejected,121
0.01,22885.85537482975,Ejected,95
0.01,21890.818184619762,Ejected,186
0.01,28856.078516089685,Ejected,2
0.01,28856.078516089685,Ejected,13
0.01,28856.078516089685,Ejected,32
0.01,22885.85537482975,Captured,64
0.01,28856.078516089685,Ejected,50
0.01,22885.85537482975,Ejected,167
0.01,22885.85537482975,Ejected,175
0.01,23880.89256503974,Ejected,11
0.01,23880.89256503974,Ejected,22
0.01,23880.89256503974,Ejected,28
0.01,22885.85537482975,Ejected,141
0.01,28856.078516089685,Ejected,166
0.01,29851.115706299675,Ejected,11
0.01,23880.89256503974,Ejected,99
0.01,22885.85537482975,Ejected,37
0.01,23880.89256503974,Ejected,44
0.01,29851.115706299675,Ejected,58
0.01,29851.115706299675,Ejected,107
0.01,23880.89256503974,Ejected,109
0.01,23880.89256503974,Ejected,195
0.01,24875.92975524973,Ejected,8
0.01,23880.89256503974,Ejected,128
0.01,29851.115706299675,Ejected,185
0.01,30846.152896509662,Ejected,1
0.01,23880.89256503974,Ejected,158
0.01,30846.152896509662,Ejected,21
0.01,23880.89256503974,Ejected,168
0.01,24875.92975524973,Ejected,78
0.01,30846.152896509662,Ejected,49
0.01,23880.89256503974,Ejected,35
0.01,30846.152896509662,Ejected,73
0.01,23880.89256503974,Ejected,63
0.01,30846.152896509662,Ejected,124
0.01,24875.92975524973,Ejected,74
0.01,24875.92975524973,Ejected,78
0.01,23880.89256503974,Ejected,77
0.01,24875.92975524973,Ejected,103
0.01,24875.92975524973,Ejected,194
0.01,24875.92975524973,Ejected,121
0.01,23880.89256503974,Ejected,132
0.01,24875.92975524973,Ejected,129
0.01,25870.966945459717,Ejected,25
0.01,23880.89256503974,Ejected,148
0.01,25870.966945459717,Ejected,35
0.01,24875.92975524973,Ejected,164
0.01,23880.89256503974,Ejected,184
0.01,31841.190086719653,Ejected,55
0.01,31841.190086719653,Ejected,94
0.01,25870.966945459717,Ejected,43
0.01,25870.966945459717,Ejected,52
0.01,25870.966945459717,Ejected,137
0.01,25870.966945459717,Ejected,170
0.01,32836.22727692964,Ejected,59
0.01,32836.22727692964,Ejected,74
0.01,26866.004135669707,Ejected,52
0.01,26866.004135669707,Ejected,58
0.01,26866.004135669707,Ejected,69
0.01,25870.966945459717,Ejected,198
0.01,26866.004135669707,Ejected,1
0.01,26866.004135669707,Ejected,96
0.01,26866.004135669707,Ejected,24
0.01,26866.004135669707,Ejected,29
0.01,32836.22727692964,Ejected,161
0.01,26866.004135669707,Ejected,106
0.01,26866.004135669707,Captured,87
0.01,33831.264467139634,Ejected,37
0.01,26866.004135669707,Ejected,105
0.01,25870.966945459717,Ejected,62
0.01,33831.264467139634,Ejected,64
0.01,33831.264467139634,Ejected,92
0.01,26866.004135669707,Ejected,135
0.01,25870.966945459717,Ejected,126
0.01,25870.966945459717,Ejected,157
0.01,27861.041325879698,Ejected,88
0.01,34826.30165734962,Ejected,8
0.01,25870.966945459717,Ejected,193
0.01,27861.041325879698,Ejected,108
0.01,27861.041325879698,Ejected,134
0.01,28856.078516089685,Ejected,12
0.01,27861.041325879698,Ejected,162
0.01,26866.004135669707,Ejected,122
0.01,34826.30165734962,Ejected,172
0.01,26866.004135669707,Ejected,164
0.01,28856.078516089685,Ejected,40
0.01,28856.078516089685,Ejected,85
0.01,26866.004135669707,Ejected,191
0.01,28856.078516089685,Ejected,127
0.01,28856.078516089685,Ejected,110
0.01,27861.041325879698,Ejected,52
0.01,35821.33884755961,Ejected,191
0.01,35821.33884755961,Ejected,199
0.01,29851.115706299675,Ejected,4
0.01,27861.041325879698,Ejected,97
0.01,29851.115706299675,Ejected,55
0.01,27861.041325879698,Ejected,160
0.01,27861.041325879698,Ejected,162
0.01,27861.041325879698,Ejected,171
0.01,27861.041325879698,Ejected,181
0.01,36816.3760377696,Ejected,133
0.01,29851.115706299675,Ejected,112
0.01,29851.115706299675,Ejected,139
0.01,28856.078516089685,Ejected,64
0.01,30846.152896509662,Ejected,20
0.01,37811.41322797959,Ejected,69
0.01,28856.078516089685,Ejected,116
0.01,37811.41322797959,Ejected,101
0.01,30846.152896509662,Ejected,97
0.01,37811.41322797959,Ejected,181
0.01,30846.152896509662,Ejected,129
0.01,30846.152896509662,Ejected,150
0.01,29851.115706299675,Ejected,28
0.01,29851.115706299675,Ejected,38
0.01,30846.152896509662,Ejected,178
0.01,30846.152896509662,Ejected,190
0.01,30846.152896509662,Ejected,192
0.01,29851.115706299675,Ejected,80
0.01,29851.115706299675,Ejected,86
0.01,29851.115706299675,Ejected,119
0.01,38806.450418189575,Ejected,176
0.01,31841.190086719653,Ejected,82
0.01,31841.190086719653,Ejected,87
0.01,38806.450418189575,Ejected,183
0.01,29851.115706299675,Ejected,154
0.01,31841.190086719653,Ejected,118
0.01,31841.190086719653,Ejected,131
0.01,39801.48760839956,Ejected,57
0.01,31841.190086719653,Ejected,154
0.01,32836.22727692964,Ejected,27
0.01,32836.22727692964,Ejected,47
0.01,30846.152896509662,Ejected,121
0.01,30846.152896509662,Ejected,137
0.01,30846.152896509662,Ejected,150
0.01,40796.52479860956,Ejected,61
0.01,31841.190086719653,Ejected,6
0.01,32836.22727692964,Ejected,182
0.01,33831.264467139634,Ejected,15
0.01,40796.52479860956,Ejected,188
0.01,33831.264467139634,Ejected,50
0.01,33831.264467139634,Ejected,24
0.01,33831.264467139634,Ejected,51
0.01,31841.190086719653,Ejected,71
0.01,33831.264467139634,Ejected,57
0.01,33831.264467139634,Ejected,170
0.01,41791.56198881954,Ejected,160
0.01,41791.56198881954,Ejected,190
0.01,34826.30165734962,Ejected,13
0.01,34826.30165734962,Ejected,76
0.01,34826.30165734962,Ejected,88
0.01,32836.22727692964,Ejected,67
0.01,34826.30165734962,Ejected,92
0.01,42786.59917902953,Ejected,154
0.01,34826.30165734962,Ejected,184
0.01,34826.30165734962,Ejected,197
0.01,35821.33884755961,Ejected,3
0.01,35821.33884755961,Ejected,26
0.01,43781.636369239524,Ejected,192
0.01,44776.67355944951,Ejected,4
0.01,44776.67355944951,Ejected,12
0.01,35821.33884755961,Ejected,185
0.01,36816.3760377696,Ejected,5
0.01,35821.33884755961,Ejected,193
0.01,36816.3760377696,Ejected,60
0.01,36816.3760377696,Ejected,3
0.01,36816.3760377696,Ejected,100
0.01,44776.67355944951,Ejected,169
0.01,34826.30165734962,Ejected,74
0.01,45771.7107496595,Ejected,63
0.01,34826.30165734962,Ejected,123
0.01,36816.3760377696,Ejected,191
0.01,37811.41322797959,Ejected,90
0.01,37811.41322797959,Ejected,0
0.01,35821.33884755961,Ejected,24
0.01,46766.74793986949,Ejected,77
0.01,35821.33884755961,Ejected,115
0.01,46766.74793986949,Ejected,167
0.01,38806.450418189575,Ejected,23
0.01,38806.450418189575,Ejected,45
0.01,39801.48760839956,Ejected,33
0.01,39801.48760839956,Ejected,41
0.01,39801.48760839956,Ejected,63
0.01,39801.48760839956,Ejected,65
0.01,39801.48760839956,Ejected,85
0.01,48756.822320289466,Ejected,42
0.01,36816.3760377696,Ejected,166
0.01,39801.48760839956,Ejected,111
0.01,48756.822320289466,Ejected,110
0.01,48756.822320289466,Ejected,127
0.01,39801.48760839956,Ejected,172
0.01,37811.41322797959,Ejected,42
0.01,39801.48760839956,Ejected,91
0.01,39801.48760839956,Ejected,181
0.01,37811.41322797959,Ejected,110
0.01,37811.41322797959,Ejected,114
0.01,40796.52479860956,Ejected,92
0.01,37811.41322797959,Ejected,151
0.01,37811.41322797959,Ejected,178
0.01,49751.85951049946,Ejected,164
0.01,49751.85951049946,Ejected,168
0.01,50746.89670070945,Ejected,26
0.01,40796.52479860956,Ejected,94
0.01,38806.450418189575,Ejected,104
0.01,38806.450418189575,Ejected,155
0.01,39801.48760839956,Ejected,43
0.01,42786.59917902953,Ejected,72
0.01,42786.59917902953,Ejected,89
0.01,39801.48760839956,Ejected,129
0.01,41791.56198881954,Ejected,188
0.01,41791.56198881954,Ejected,191
0.01,42786.59917902953,Ejected,157
0.01,42786.59917902953,Ejected,46
0.01,52736.97108112943,Ejected,131
0.01,43781.636369239524,Ejected,56
0.01,52736.97108112943,Ejected,198
0.01,42786.59917902953,Ejected,196
0.01,41791.56198881954,Ejected,45
0.01,54727.0454615494,Ejected,34
0.01,54727.0454615494,Ejected,83
0.01,44776.67355944951,Ejected,148
0.01,41791.56198881954,Ejected,174
0.01,45771.7107496595,Ejected,91
0.01,42786.59917902953,Ejected,22
0.01,42786.59917902953,Ejected,87
0.01,42786.59917902953,Ejected,177
0.01,56717.11984196938,Ejected,95
0.01,43781.636369239524,Ejected,25
0.01,46766.74793986949,Ejected,124
0.01,47761.78513007948,Ejected,4
0.01,47761.78513007948,Ejected,1
0.01,58707.19422238936,Ejected,90
0.01,48756.822320289466,Ejected,34
0.01,58707.19422238936,Ejected,123
0.01,44776.67355944951,Ejected,139
0.01,47761.78513007948,Ejected,93
0.01,45771.7107496595,Ejected,2
0.01,47761.78513007948,Ejected,125
0.01,45771.7107496595,Ejected,40
0.01,47761.78513007948,Ejected,168
0.01,49751.85951049946,Ejected,19
0.01,46766.74793986949,Ejected,13
0.01,48756.822320289466,Ejected,151
0.01,46766.74793986949,Ejected,49
0.01,46766.74793986949,Ejected,55
0.01,49751.85951049946,Ejected,40
0.01,46766.74793986949,Ejected,107
0.01,46766.74793986949,Ejected,135
0.01,61692.305793019324,Ejected,84
0.01,61692.305793019324,Ejected,143
0.01,62687.34298322932,Ejected,0
0.01,50746.89670070945,Ejected,21
0.01,47761.78513007948,Ejected,102
0.01,50746.89670070945,Ejected,110
0.01,51741.933890919434,Ejected,188
0.01,50746.89670070945,Ejected,186
0.01,51741.933890919434,Ejected,10
0.01,52736.97108112943,Ejected,142
0.01,48756.822320289466,Ejected,145
0.01,53732.008271339415,Ejected,42
0.01,51741.933890919434,Ejected,182
0.01,64677.41736364929,Ejected,97
0.01,53732.008271339415,Ejected,150
0.01,53732.008271339415,Ejected,163
0.01,53732.008271339415,Ejected,39
0.01,53732.008271339415,Ejected,119
0.01,67662.52893427927,Ejected,29
