m_planet,time,a,e
0.01,89553.34711889902,1.3862223465401904,0.11851742171432014
0.01,89553.34711889902,0.6383224816786198,0.16231879527941195
0.01,89553.34711889902,1.0769545263724563,0.13239351931486187
0.01,89553.34711889902,1.0654614086106093,0.03435581439127667
0.01,89552.35208170881,Unbound,35.83811118453879
0.01,89553.34711889902,0.6538098165419713,0.03197112112840227
0.01,89553.34711889902,0.5290644494534926,0.04342823400597965
0.01,89552.35208170881,Unbound,26.236973053227718
0.01,89552.35208170881,Unbound,1.0345248269489664
0.01,89552.35208170881,Unbound,1.0599729995202298
0.01,89553.34711889902,0.5504662888011749,0.08618083296226506
0.01,89552.35208170881,Unbound,9.053495729189663
0.01,89553.34711889902,0.5719080405071997,0.09588946638523885
0.01,89553.34711889902,0.47811288260180446,0.04212199403927931
0.01,89552.35208170881,Unbound,20.993285938394166
0.01,89553.34711889902,1.3994758410269954,0.28048868232044116
0.01,89552.35208170881,Unbound,11.456314472770984
0.01,89553.34711889902,0.517656997173802,0.11647642589087316
0.01,89553.34711889902,1.051034562310685,0.06704622627957327
0.01,89553.34711889902,0.6430845261985569,0.06619156021100203
0.01,89553.34711889902,0.45191769045382946,0.1419419868497746
0.01,89552.35208170881,Unbound,20.331841571936586
0.01,89553.34711889902,0.6320816371414401,0.18100887529248832
0.01,89552.35208170881,Unbound,11.674628759590824
0.01,89553.34711889902,0.5257857293363064,0.14592364620606887
0.01,89552.35208170881,Unbound,44.24964448617923
0.01,89553.34711889902,0.6049965149224209,0.10488485017525846
0.01,89552.35208170881,Unbound,38.05542002177499
0.01,89553.34711889902,0.6085224811600746,0.05852970977073453
0.01,89552.35208170881,Unbound,1.086904910363349
0.01,89552.35208170881,Unbound,20.657253321405918
0.01,89552.35208170881,Unbound,21.858369725319545
0.01,89553.34711889902,0.5072151314369604,0.18469346829403466
0.01,89552.35208170881,Unbound,7.697398139721623
0.01,89553.34711889902,0.5101527801224757,0.05026191466081936
0.01,89552.35208170881,Unbound,1.7097856122102884
0.01,89553.34711889902,0.5663741902950733,0.13500860835757392
0.01,89552.35208170881,Unbound,4.268694407591674
0.01,89553.34711889902,0.46905187166598944,0.03894056221612819
0.01,89552.35208170881,Unbound,11.270531118704769
0.01,89553.34711889902,0.5096880356230453,0.03633492305020937
0.01,89553.34711889902,0.49031922576328385,0.23791624583807258
0.01,89553.34711889902,0.6187260259990328,0.27448835723573
0.01,89553.34711889902,0.5282407632905404,0.09188783867243489
0.01,89552.35208170881,Unbound,25.59628680459786
0.01,89553.34711889902,0.5994441548621491,0.25171627088782095
0.01,89553.34711889902,1.552352670208391,0.11854480534058669
0.01,89553.34711889902,0.6186356103782669,0.2433629088620365
0.01,89553.34711889902,0.9953408236130173,0.06609155543962825
0.01,89553.34711889902,0.4659512685111268,0.10077593993968545
0.01,89552.35208170881,Unbound,8.089049140927077
0.01,89552.35208170881,Unbound,6.594034510675472
0.01,89552.35208170881,Unbound,42.76172968369142
0.01,89552.35208170881,Unbound,10.051726722435237
0.01,89552.35208170881,Unbound,6.278448479297931
0.01,89552.35208170881,Unbound,10.07030153914716
0.01,89553.34711889902,0.4418679265961308,0.054350161074597045
0.01,89553.34711889902,0.6560270975040172,0.2884673662821538
0.01,89552.35208170881,Unbound,12.186426501945505
0.01,89553.34711889902,0.4685581911780943,0.2639951425299048
0.01,89552.35208170881,Unbound,10.981101198038573
0.01,89552.35208170881,Unbound,14.25988505918297
0.01,89553.34711889902,0.4793880766748729,0.0823098889046165
0.01,89553.34711889902,1.003217452055436,0.08807261761863357
0.01,89552.35208170881,Unbound,10.168634835467808
0.01,89553.34711889902,0.7590047184005558,0.16281215722137116
0.01,89553.34711889902,0.5796667470197548,0.16214785995634146
0.01,89552.35208170881,Unbound,68.65414953688085
0.01,89553.34711889902,0.6089851371657928,0.2724261836941625
0.01,89553.34711889902,0.465100902632223,0.1470760372279992
0.01,89553.34711889902,0.43144905063293504,0.03966566057844474
0.01,89553.34711889902,0.4601555720375428,0.13194962580804231
0.01,89552.35208170881,Unbound,3.1477657557992593
0.01,89553.34711889902,0.584080079008161,0.35908598295085675
0.01,89553.34711889902,0.49811486260044735,0.22522656987672404
0.01,89552.35208170881,Unbound,30.361095386785266
0.01,89552.35208170881,Unbound,3.1397471867799056
0.01,89552.35208170881,Unbound,1.0059095339681363
0.01,89553.34711889902,0.7576288290668022,0.1890755696133144
0.01,89552.35208170881,Unbound,26.55845708379456
0.01,89553.34711889902,0.42763068326467013,0.009718279402538424
0.01,89553.34711889902,0.5087762531190638,0.03623411410319148
0.01,89552.35208170881,Unbound,50.48359978832478
0.01,89553.34711889902,0.5608502445103467,0.10341598321251705
0.01,89553.34711889902,0.4855139276292597,0.1308210008970708
0.01,89553.34711889902,0.43939157657022104,0.23026732138976805
0.01,89552.35208170881,Unbound,3.0719133750199905
0.01,89552.35208170881,Unbound,8.845684475603168
0.01,89552.35208170881,Unbound,24.080369618901024
0.01,89552.35208170881,Unbound,15.682318417912304
0.01,89553.34711889902,0.43410977874637174,0.22497613307918357
0.01,89552.35208170881,Unbound,36.310143004208584
0.01,89553.34711889902,0.5683566160142037,0.10174450295560733
0.01,89552.35208170881,Unbound,8.13599155609712
0.01,89552.35208170881,Unbound,5.806531050266838
0.01,89552.35208170881,Unbound,7.113762068583336
0.01,89552.35208170881,Unbound,20.486747257210922
0.01,89553.34711889902,0.5126269746712168,0.28682749666476787
0.01,89552.35208170881,Unbound,29.37542622618959
0.01,89552.35208170881,Unbound,4.579045713430703
0.01,89553.34711889902,0.7488341007874905,0.1493238354408177
0.01,89553.34711889902,0.5549846395576279,0.04004024411362553
0.01,89552.35208170881,Unbound,44.50567480977478
0.01,89552.35208170881,Unbound,1.0905642571768968
0.01,89553.34711889902,0.563212932005387,0.10054416463051641
0.01,89552.35208170881,Unbound,39.145197183565806
0.01,89552.35208170881,Unbound,28.283610166574277
0.01,89553.34711889902,0.6231890149790114,0.11792989758694751
0.01,89553.34711889902,0.4396531244477394,0.12443767011704444
0.01,89553.34711889902,0.6140153222226532,0.10944169326655513
0.01,89553.34711889902,0.4512787204358613,0.04209581210833726
0.01,89553.34711889902,0.6329826256199313,0.17136398593448457
0.01,89553.34711889902,0.48732572702250976,0.06925145582192441
0.01,89552.35208170881,Unbound,24.56589582957804
0.01,89552.35208170881,Unbound,5.020390441098437
0.01,89552.35208170881,Unbound,12.913445937895078
0.01,89553.34711889902,6210.742553855139,0.9263472913846722
0.01,89553.34711889902,4161.871784102914,0.48814441476708764
0.01,89553.34711889902,0.5408811591250998,0.05700284249860897
0.01,89553.34711889902,0.5016297962924912,0.07832476771829269
0.01,89552.35208170881,Unbound,13.883085673919037
0.01,89553.34711889902,0.4766649307059793,0.14601152865549832
0.01,89553.34711889902,4631.212120864938,0.9231550485685512
0.01,89553.34711889902,0.4507722045571612,0.1766414109809518
0.01,89553.34711889902,0.4799546435102229,0.026290509870343592
0.01,89552.35208170881,Unbound,54.07589400365599
0.01,89553.34711889902,0.4934446703747154,0.03488541624122849
0.01,89553.34711889902,0.5485049756057377,0.15642050831837712
0.01,89552.35208170881,Unbound,1.1029221509046128
0.01,89553.34711889902,0.44408231395680653,0.24604174112036514
0.01,89553.34711889902,0.6030336474458781,0.09651528786819612
0.01,89553.34711889902,0.9908835280849022,0.09357379048156635
0.01,89552.35208170881,Unbound,33.00938464273434
0.01,89553.34711889902,0.5708434345910749,0.12102774778768446
0.01,89553.34711889902,0.5631469008500501,0.11272833720924427
0.01,89553.34711889902,0.5304952769892992,0.09215122394107454
0.01,89552.35208170881,Unbound,1.3332261234035645
0.01,89553.34711889902,0.4430111644495707,0.15002686018038658
0.01,89553.34711889902,0.6532551963949668,0.016905209745035232
0.01,89553.34711889902,0.9657277867515671,0.05564295716927799
0.01,89552.35208170881,Unbound,1.0991124661911118
0.01,89553.34711889902,4782.834814127044,0.9525405499609738
0.01,89553.34711889902,1.0453154212334388,0.10622821269701498
0.01,89553.34711889902,0.5131951302251169,0.12066841571427132
0.01,89553.34711889902,0.5100148203240833,0.22942436428097418
0.01,89552.35208170881,Unbound,18.600414359724066
0.01,89553.34711889902,1.0161830470500761,0.1378966127442384
