m_planet,time,a,e
0.0094955,98999.0,Unbound,1.1227515882816068
0.0094955,98999.0,Unbound,7.74829064735944
0.0094955,98999.0,Unbound,8.506876124021447
0.0094955,98999.0,Unbound,7.670795373124433
0.0094955,98999.0,Unbound,1.1577966790108725
0.0094955,99000.0,10.771526096609774,0.0496693180254462
0.0094955,99000.0,10.325543255615514,0.019444874163467823
0.0094955,99000.0,10.454129384513925,0.03362221451318452
0.0094955,98999.0,Unbound,1.05654708511038
0.0094955,98999.0,Unbound,4.481428145124024
0.0094955,98999.0,Unbound,1.0030388728315711
0.0094955,98999.0,Unbound,2.627835619017406
0.0094955,98999.0,Unbound,1.1645529018195266
0.0094955,98999.0,Unbound,1.0491109112357089
0.0094955,99000.0,10.281338600579758,0.026928675309569446
0.0094955,98999.0,Unbound,8.127855499122054
0.0094955,98999.0,Unbound,3.07019592711223
0.0094955,98999.0,Unbound,14.304102435715544
0.0094955,98999.0,Unbound,1.599684557405276
0.0094955,98999.0,Unbound,7.080030404347383
0.0094955,98999.0,Unbound,1.001538341897063
0.0094955,99000.0,10.207821974382103,0.016761294316732497
0.0094955,98999.0,Unbound,9.672857253585743
0.0094955,98999.0,Unbound,3.093889483398124
0.0094955,99000.0,10.041686591710482,0.028878069399729256
0.0094955,98999.0,Unbound,9.39622133050541
0.0094955,98999.0,Unbound,5.223680286495955
0.0094955,99000.0,9.822957273578991,0.014037130392079444
0.0094955,98999.0,Unbound,1.2549252860628322
0.0094955,98999.0,Unbound,2.7150949672445397
0.0094955,99000.0,9.98352648826127,0.011613811263315184
0.0094955,99000.0,10.161641837248357,0.0031791009474324283
0.0094955,99000.0,10.852572334480227,0.022064898369285973
0.0094955,98999.0,Unbound,8.203582423821679
0.0094955,99000.0,10.071914529893958,0.009182237779253899
0.0094955,99000.0,9.614351752734484,0.03600884538573677
0.0094955,98999.0,Unbound,13.96771063587362
0.0094955,99000.0,1736.6802400238753,0.937385220621284
0.0094955,98999.0,Unbound,1.0118059008176494
0.0094955,99000.0,10.017192459972327,0.02716823325419388
0.0094955,99000.0,10.001108449975437,0.013780832821397412
0.0094955,98999.0,Unbound,7.919037870135632
0.0094955,99000.0,3452.6839479541313,0.9986708061947944
0.0094955,98999.0,Unbound,2.074059661143391
0.0094955,99000.0,9.78741628693793,0.04198350024356226
0.0094955,98999.0,Unbound,3.254954095380767
0.0094955,99000.0,9.414841653246183,0.041857544159121414
0.0094955,98999.0,Unbound,1.1027672947191864
0.0094955,99000.0,9.735960748780544,0.046987340567032604
0.0094955,99000.0,9.474636961550141,0.026183404169941173
0.0094955,99000.0,9.560830590720638,0.03421785658253709
0.0094955,99000.0,19248.6418220268,0.9988195485489023
0.0094955,98999.0,Unbound,9.178710847612342
0.0094955,98999.0,Unbound,10.5992462278998
0.0094955,99000.0,1773.4291808092971,0.9989569636663234
0.0094955,99000.0,10.170096601185103,0.024209608443205924
0.0094955,98999.0,Unbound,4.578754981783829
0.0094955,98999.0,Unbound,1.7951847586826541
0.0094955,99000.0,9.648496254937443,0.04812667218867837
0.0094955,99000.0,10.207494382752577,0.021720256105080403
0.0094955,98999.0,Unbound,1.9007339012512825
0.0094955,99000.0,9.452788259243944,0.05077973427145008
0.0094955,99000.0,10.630910825921022,0.01469404203566803
0.0094955,98999.0,Unbound,2.602398585002531
0.0094955,98999.0,Unbound,5.622573556429102
0.0094955,99000.0,10.393940774664655,0.012181458864962138
0.0094955,98999.0,Unbound,1.0188256551445123
0.0094955,98999.0,Unbound,8.59361529671211
0.0094955,98999.0,Unbound,4.11401284843939
0.0094955,98999.0,Unbound,5.358824361531225
0.0094955,98999.0,Unbound,3.131715977070612
0.0094955,98999.0,Unbound,2.0240592808900577
0.0094955,99000.0,9.617928452881637,0.002714017764660276
0.0094955,98999.0,Unbound,11.523815854119006
0.0094955,98999.0,Unbound,9.485401534043888
0.0094955,98999.0,Unbound,1.4290670876484906
0.0094955,99000.0,10.53613110149419,0.017266634307600896
0.0094955,98999.0,Unbound,2.0801297643525976
0.0094955,98999.0,Unbound,14.147416179020015
0.0094955,99000.0,10.18533118293514,0.018976313661079196
0.0094955,99000.0,10.275066000580138,0.02219234017111081
0.0094955,98999.0,Unbound,4.154096143004607
0.0094955,98999.0,Unbound,1.000069375263085
0.0094955,98999.0,Unbound,6.4819556367438445
0.0094955,98999.0,Unbound,2.2477039027801857
0.0094955,99000.0,10.566287303530876,0.028067857228250146
0.0094955,99000.0,10.023935224360724,0.021689213067718524
0.0094955,98999.0,Unbound,4.8963179212151635
0.0094955,99000.0,9.523993365694352,0.015283077017492564
0.0094955,98999.0,Unbound,1.5317260694387071
0.0094955,98999.0,Unbound,1.5901014979269052
0.0094955,98999.0,Unbound,6.8383445759155554
0.0094955,98999.0,Unbound,10.495696205417957
0.0094955,98999.0,Unbound,1.140138604714801
0.0094955,98999.0,Unbound,3.5196484338425655
0.0094955,99000.0,10.580415393815153,0.014492337886076376
0.0094955,98999.0,Unbound,6.6446750153642675
0.0094955,99000.0,10.269127745418297,0.016567608895604387
0.0094955,99000.0,10.23253382620414,0.031617078566072265
0.0094955,98999.0,Unbound,24.48550679429222
0.0094955,98999.0,Unbound,1.0186317415376067
0.0094955,98999.0,Unbound,2.9090597774115676
0.0094955,99000.0,9.657880973616331,0.023971549505681346
0.0094955,99000.0,10.124619089564632,0.026733988126284722
0.0094955,98999.0,Unbound,1.5642347848762066
0.0094955,99000.0,516.0374756776082,0.953091576436501
0.0094955,98999.0,Unbound,2.953785625229084
0.0094955,98999.0,Unbound,6.5765607314122665
0.0094955,98999.0,Unbound,2.124924490243813
0.0094955,98999.0,Unbound,1.1538991357110133
0.0094955,99000.0,10.206714949633765,0.016968632646113854
0.0094955,99000.0,10.795127064867552,0.03024441797250223
0.0094955,98999.0,Unbound,4.682528031226607
0.0094955,99000.0,10.628714251753859,0.02870571461577978
0.0094955,98999.0,Unbound,1.3979080175101097
0.0094955,98999.0,Unbound,2.0330589613737162
0.0094955,98999.0,Unbound,6.581107438987313
0.0094955,99000.0,10.67723225490964,0.02006083675402779
0.0094955,99000.0,10.459194222224738,0.028784419658389446
0.0094955,98999.0,Unbound,1.0343923608901873
0.0094955,98999.0,Unbound,6.115804286074661
0.0094955,99000.0,9.854225336670396,0.035886950450594896
0.0094955,99000.0,1590.7455558866238,0.9552314252732156
0.0094955,98999.0,Unbound,4.132196882681851
0.0094955,99000.0,1398.4756447335633,0.9924079177827817
0.0094955,99000.0,10.228130950760383,0.01771085612858859
0.0094955,98999.0,Unbound,5.576530765275354
0.0094955,98999.0,Unbound,3.3798321726857687
0.0094955,98999.0,Unbound,1.285559201623242
0.0094955,99000.0,861.8848252123186,0.9651239164618325
