m_planet,time,a
0.030027,99000.0,-36.53807613469867
0.030027,99000.0,5.631349405895097
0.030027,99000.0,-173.6068689305032
0.030027,99000.0,-614.2587412831914
0.030027,99000.0,-286.5094933188515
0.030027,99000.0,-310.83084516176507
0.030027,99000.0,-283.1280054272453
0.030027,99000.0,-564.9027829748829
0.030027,99000.0,-166.72177486065067
0.030027,99000.0,-1553.4613608130858
0.030027,99000.0,-334.7457614543049
0.030027,99000.0,-201.70076849213538
0.030027,99000.0,-135.0229480744852
0.030027,99000.0,-1528.259459098596
0.030027,99000.0,-179.01965378272357
0.030027,99000.0,5.930088387189968
0.030027,99000.0,-334.02853847317766
0.030027,99000.0,-285.72423310248746
0.030027,99000.0,-121.20979204480452
0.030027,99000.0,-192.40321611179326
0.030027,99000.0,-125.91193458446872
0.030027,99000.0,-414.4279426991661
0.030027,99000.0,-138.98131982175354
0.030027,99000.0,6.112200633318078
0.030027,99000.0,-230.5728761862835
0.030027,99000.0,5.3130264641181855
0.030027,99000.0,-280.12634084276374
0.030027,99000.0,-307.46653464411156
0.030027,99000.0,4714.140174949922
0.030027,99000.0,11963.690346640487
0.030027,99000.0,-181.20260582141358
0.030027,99000.0,-106.38115323817486
0.030027,99000.0,-131.00572804063356
0.030027,99000.0,-49.76283548300255
0.030027,99000.0,-763.8834456928561
0.030027,99000.0,-93.95186441144332
0.030027,99000.0,-404.7488900834499
0.030027,99000.0,-225.2933968656601
0.030027,99000.0,-841.4608607982659
0.030027,99000.0,-139.8206266122634
0.030027,99000.0,-166.3623625428703
0.030027,99000.0,-334.0120454099701
0.030027,99000.0,5.016527235852169
0.030027,99000.0,-621.5927667169036
0.030027,99000.0,-62.84457332459958
0.030027,99000.0,-52.7590786535058
0.030027,99000.0,-316.0235003186564
0.030027,99000.0,5.913486545269643
0.030027,99000.0,-843.737704056271
0.030027,99000.0,6.117395210270647
0.030027,99000.0,-177.29583780964666
0.030027,99000.0,4.069289704835182
0.030027,99000.0,6.07023105568865
0.030027,99000.0,-125.0198359067705
0.030027,99000.0,5.138983268351067
0.030027,99000.0,5.491589414092887
0.030027,99000.0,-146.22875856588672
0.030027,99000.0,-605.8297637515301
0.030027,99000.0,-1619.2546587610684
0.030027,99000.0,6.485497044534224
0.030027,99000.0,5903.872881875525
0.030027,99000.0,-109.64243722290817
0.030027,99000.0,-263.92606290504847
0.030027,99000.0,29882.41090271692
0.030027,99000.0,-204.67227665458768
0.030027,99000.0,-169.46688639174187
0.030027,99000.0,6.046106071441059
0.030027,99000.0,-89.7895144472005
0.030027,99000.0,-356.1613717999076
