m_planet,time,a,e
0.00400422,178641.69699464785,Unbound,1.6207335943335588
0.00400422,178642.69499853053,5290.68731008723,0.8726033826593754
0.00400422,178641.69699464785,Unbound,2.0888312897457926
0.00400422,178641.69699464785,Unbound,1.1612478297926525
0.00400422,178641.69699464785,Unbound,2.091611068524352
0.00400422,178642.69499853053,1.0258785718916557,0.17308123615146273
0.00400422,178642.69499853053,1.0286312501457529,0.22515873470020864
0.00400422,178642.69499853053,0.7810000207849626,0.17533295970158086
0.00400422,178641.69699464785,Unbound,5.733505299551421
0.00400422,178642.69499853053,0.9569815238522659,0.040064778484974
0.00400422,178641.69699464785,Unbound,11.794622699828905
0.00400422,178641.69699464785,Unbound,7.989106347689218
0.00400422,178641.69699464785,Unbound,1.3402294500488008
0.00400422,178641.69699464785,Unbound,7.7943129273542
0.00400422,178641.69699464785,Unbound,4.162536643182799
0.00400422,178641.69699464785,Unbound,2.740150030517465
0.00400422,178641.69699464785,Unbound,12.871086563577208
0.00400422,178642.69499853053,1.0050244655354248,0.15274703062973932
0.00400422,178641.69699464785,Unbound,2.546965399293854
0.00400422,178641.69699464785,Unbound,8.67782756873984
0.00400422,178641.69699464785,Unbound,12.416725817106348
0.00400422,178642.69499853053,0.9847836099462544,0.08903190960829292
0.00400422,178641.69699464785,Unbound,6.499103875749604
0.00400422,178641.69699464785,Unbound,1.5930624338969623
0.00400422,178642.69499853053,38329.74937821876,0.9423994302836236
0.00400422,178641.69699464785,Unbound,1.1434409449976075
0.00400422,178641.69699464785,Unbound,2.898829935240289
0.00400422,178641.69699464785,Unbound,1.7884445841865266
0.00400422,178641.69699464785,Unbound,1.0021006906194456
0.00400422,178641.69699464785,Unbound,3.776074173228358
0.00400422,178642.69499853053,1.0047450831265077,0.07094685388466444
0.00400422,178641.69699464785,Unbound,1.6343815923495304
0.00400422,178641.69699464785,Unbound,4.225553046822561
0.00400422,178641.69699464785,Unbound,3.2272667479643546
0.00400422,178642.69499853053,1.0050856071189669,0.05289285535535644
0.00400422,178642.69499853053,1.0031711166330761,0.050093267117308646
0.00400422,178641.69699464785,Unbound,4.395378009472862
