m_planet,time,a
0.00030027,2297000.0,0.9729679425245195
0.00030027,2297000.0,1.012283575472741
0.00030027,2297000.0,1.0053706621892313
0.00030027,2297000.0,0.9916316744205546
0.00030027,2297000.0,1781.5757435972555
0.00030027,2297000.0,18054.143765272835
0.00030027,2297000.0,0.9765576123749137
0.00030027,2297000.0,0.9967943109053603
0.00030027,2297000.0,0.9935610832751055
0.00030027,2297000.0,0.9724206128907515
0.00030027,2297000.0,0.9937788341260793
0.00030027,2297000.0,0.9736284394757718
0.00030027,2297000.0,-2680.3166067282305
0.00030027,2297000.0,1.0096363373563433
0.00030027,2297000.0,0.9724328622058904
0.00030027,2297000.0,1.0028404481942532
0.00030027,2297000.0,0.9941058967728611
0.00030027,2297000.0,0.9792797356143639
0.00030027,2297000.0,0.9780095785967139
0.00030027,2297000.0,0.9767242645308399
0.00030027,2297000.0,67220.99660037042
0.00030027,2297000.0,1.0068923625737007
0.00030027,2297000.0,538.962029093196
0.00030027,2297000.0,1.036555391231653
0.00030027,2297000.0,1.0007991847383744
0.00030027,2297000.0,0.9868623712447832
0.00030027,2297000.0,0.9887327929336277
0.00030027,2297000.0,0.9741205839698469
0.00030027,2297000.0,23633.91725200014
0.00030027,2297000.0,1.0320003379105636
0.00030027,2297000.0,1.0076657019315027
0.00030027,2297000.0,0.9633628170882862
0.00030027,2297000.0,1.0271453858111157
0.00030027,2297000.0,0.9819060880888733
0.00030027,2297000.0,1.0116615324963447
0.00030027,2297000.0,0.9992220676144171
0.00030027,2297000.0,0.9841017568194754
0.00030027,2297000.0,0.8760266128984049
0.00030027,2297000.0,69424.68005074532
0.00030027,2297000.0,0.9795858605967679
0.00030027,2297000.0,1.0102249902249074
0.00030027,2297000.0,0.9948553183620956
0.00030027,2297000.0,1.0356192263179784
0.00030027,2297000.0,0.9932631334981255
0.00030027,2297000.0,0.9703970391690856
0.00030027,2297000.0,1.0338954702824465
0.00030027,2297000.0,22465.511485855688
0.00030027,2297000.0,0.9739841789214899
0.00030027,2297000.0,1.012099872206714
0.00030027,2297000.0,1.004217740269276
0.00030027,2297000.0,1.023749972744104
0.00030027,2297000.0,0.9717301180103953
0.00030027,2297000.0,1.0176221665728193
0.00030027,2297000.0,29115.20443694326
0.00030027,2297000.0,0.9801704632762018
0.00030027,2297000.0,2.0520436186316706
0.00030027,2297000.0,0.9962992112772989
0.00030027,2297000.0,0.9798948659016332
0.00030027,2297000.0,0.9857912607713807
0.00030027,2297000.0,1.025427022563943
0.00030027,2297000.0,0.9937384647827321
0.00030027,2297000.0,1.018148371256039
0.00030027,2297000.0,1.0285307974177402
0.00030027,2297000.0,0.9720999203306712
0.00030027,2297000.0,1.0025826485691613
0.00030027,2297000.0,1.1379576325880627
0.00030027,2297000.0,0.9946990754269379
0.00030027,2297000.0,-91618.61732896722
0.00030027,2297000.0,21246.43655472744
0.00030027,2297000.0,1.0025459045639937
0.00030027,2297000.0,1.020092893023782
0.00030027,2297000.0,0.9775900163941742
0.00030027,2297000.0,0.9962332753221588
0.00030027,2297000.0,0.9811023502267489
0.00030027,2297000.0,0.9777208948984982
0.00030027,2297000.0,1.017027934393098
0.00030027,2297000.0,1.005077709979226
0.00030027,2297000.0,0.9919568661632625
0.00030027,2297000.0,1.0036959035900122
0.00030027,2297000.0,0.968933154880275
0.00030027,2297000.0,0.9868189212578654
0.00030027,2297000.0,1.0095174471121715
0.00030027,2297000.0,1.0017787967076428
0.00030027,2297000.0,1.0279003867763514
0.00030027,2297000.0,69021.70307796434
0.00030027,2297000.0,0.9941732274735819
0.00030027,2297000.0,1.0125842986042644
0.00030027,2297000.0,0.989223611345338
0.00030027,2297000.0,1.028274233826763
0.00030027,2297000.0,0.9958213977303125
0.00030027,2297000.0,1.004868558673465
0.00030027,2297000.0,0.9911140710736245
0.00030027,2297000.0,1.0166854393690026
0.00030027,2297000.0,1.0072523496245565
0.00030027,2297000.0,13352.407124850306
0.00030027,2297000.0,1.0092828476847926
0.00030027,2297000.0,26709.614913025856
0.00030027,2297000.0,0.9880107804572095
0.00030027,2297000.0,0.9971895840276445
0.00030027,2297000.0,0.9789398337402784
0.00030027,2297000.0,0.9778950178181736
0.00030027,2297000.0,1.0276156902415112
0.00030027,2297000.0,0.9820414215617387
0.00030027,2297000.0,0.9837608801534445
0.00030027,2297000.0,20033.214926453453
0.00030027,2297000.0,1.0018021423521497
0.00030027,2297000.0,1.002077798107619
0.00030027,2297000.0,1.019111393282222
0.00030027,2297000.0,0.9883000445023958
0.00030027,2297000.0,1.0338433773005
0.00030027,2297000.0,1.0281772524892914
0.00030027,2297000.0,0.9622443220242118
0.00030027,2297000.0,0.9752982721968939
0.00030027,2297000.0,1.006102236936136
0.00030027,2297000.0,-1439.0265866729214
0.00030027,2297000.0,0.6657063012906712
0.00030027,2297000.0,-291.58109884974857
0.00030027,2297000.0,1.922594933636301
0.00030027,2297000.0,1.0048542437418018
0.00030027,2297000.0,0.9854476422875864
0.00030027,2297000.0,1.0079886011820358
0.00030027,2297000.0,0.9922686012616765
0.00030027,2297000.0,1.0189608225165732
0.00030027,2297000.0,0.9951329431110725
0.00030027,2297000.0,0.9990310830495269
0.00030027,2297000.0,0.9767497625180523
0.00030027,2297000.0,0.6437054159716655
0.00030027,2297000.0,0.9793788791254948
0.00030027,2297000.0,0.9722587512566377
0.00030027,2297000.0,1.0020185920867755
0.00030027,2297000.0,0.975981927102372
0.00030027,2297000.0,1.0272064738159914
0.00030027,2297000.0,1.018982322051664
0.00030027,2297000.0,0.974962028557797
0.00030027,2297000.0,1.008723832660777
0.00030027,2297000.0,0.9796896729241754
0.00030027,2297000.0,1.0240544176025566
0.00030027,2297000.0,1.0001132217531894
0.00030027,2297000.0,1.024868787419002
0.00030027,2297000.0,0.9842379007550245
0.00030027,2297000.0,0.9855034506143217
0.00030027,2297000.0,0.98538990689135
0.00030027,2297000.0,1.0197473130122892
0.00030027,2297000.0,1.032886693119326
0.00030027,2297000.0,1.0352682941231115
0.00030027,2297000.0,0.9811031995973379
0.00030027,2297000.0,1.022571464230477
0.00030027,2297000.0,1.0189159708158793
0.00030027,2297000.0,0.992192089568286
0.00030027,2297000.0,1.0248064625082205
0.00030027,2297000.0,0.9815096411795323
0.00030027,2297000.0,1.0175889742500435
0.00030027,2297000.0,0.9918192895277533
0.00030027,2297000.0,1.0164364130433952
0.00030027,2297000.0,1.0040134101168559
0.00030027,2297000.0,0.9765466902240043
0.00030027,2297000.0,0.9870846016322171
0.00030027,2297000.0,0.9763995834619821
0.00030027,2297000.0,0.9992035902861345
0.00030027,2297000.0,0.9892256423364636
0.00030027,2297000.0,1.013497016166071
0.00030027,2297000.0,0.9790016082701021
0.00030027,2297000.0,0.9760598833816088
0.00030027,2297000.0,0.9962642311127298
0.00030027,2297000.0,1.008146849089591
0.00030027,2297000.0,0.9753990918825431
0.00030027,2297000.0,1.000966212021994
0.00030027,2297000.0,1.0255688299604917
0.00030027,2297000.0,0.984430964316415
0.00030027,2297000.0,1.006231122013072
0.00030027,2297000.0,1.0269380825152297
0.00030027,2297000.0,1.0260564402872814
0.00030027,2297000.0,1.0053432285730575
0.00030027,2297000.0,1.0276082918738147
0.00030027,2297000.0,1.0274306549772958
0.00030027,2297000.0,1.0046352928304059
0.00030027,2297000.0,0.9956207223190077
0.00030027,2297000.0,1.0030645271491323
0.00030027,2297000.0,0.9777598070569774
0.00030027,2297000.0,1.0052585728829941
0.00030027,2297000.0,1.0184701187251688
0.00030027,2297000.0,0.6644883152956781
0.00030027,2297000.0,1.0008643915676187
