m_planet,time,a,e
0.00400422,178642.69499853053,1.031199423931227,0.04930938665149463
0.00400422,178642.69499853053,0.7616237752258844,0.24959407648929652
0.00400422,178641.69699464785,Unbound,2.5785281189719385
0.00400422,178642.69499853053,1.0376976696717806,0.12312975262955618
0.00400422,178642.69499853053,1.0097373435870227,0.08267415073532827
0.00400422,178641.69699464785,Unbound,4.284017936391189
0.00400422,178641.69699464785,Unbound,1.5450572576577815
0.00400422,178641.69699464785,Unbound,1.582430391894858
0.00400422,178641.69699464785,Unbound,6.702164951036044
0.00400422,178642.69499853053,0.7367111674852099,0.16340101017052
0.00400422,178641.69699464785,Unbound,5.09849807426389
0.00400422,178642.69499853053,0.9748094452545232,0.06828557618026122
0.00400422,178641.69699464785,Unbound,7.510448501228454
0.00400422,178642.69499853053,7923.432548868516,0.9743920151461686
0.00400422,178641.69699464785,Unbound,6.761358701030187
0.00400422,178641.69699464785,Unbound,1.081457239260079
0.00400422,178641.69699464785,Unbound,1.3050931949357187
0.00400422,178642.69499853053,0.9967922363666443,0.039074590261607256
0.00400422,178642.69499853053,6245.745230365816,0.9875256095488634
0.00400422,178641.69699464785,Unbound,7.653135155393011
0.00400422,178642.69499853053,1.024919615286773,0.16856516293027793
0.00400422,178642.69499853053,4575.865111633303,0.8699752095258256
0.00400422,178642.69499853053,3688.219574002359,0.9646201707338545
0.00400422,178642.69499853053,0.7506114189881313,0.22354511783608516
0.00400422,178642.69499853053,0.7663073776603512,0.14485229089582996
0.00400422,178642.69499853053,0.7680230985264526,0.1072155117112663
0.00400422,178641.69699464785,Unbound,3.629638017725078
0.00400422,178641.69699464785,Unbound,1.5813166611372689
0.00400422,178642.69499853053,1.0130835013994897,0.03889331287229803
0.00400422,178641.69699464785,Unbound,1.050879185094153
0.00400422,178641.69699464785,Unbound,5.3561992329187404
0.00400422,178642.69499853053,1.0209389588184918,0.04024376262967788
0.00400422,178642.69499853053,14870.327156296227,0.8999124405640583
0.00400422,178642.69499853053,0.7645616786256381,0.13880561352817677
0.00400422,178641.69699464785,Unbound,1.3801841673172592
0.00400422,178641.69699464785,Unbound,2.4005894550179954
0.00400422,178641.69699464785,Unbound,1.975229409333114
0.00400422,178642.69499853053,3008.7474899603308,0.9884292370848824
0.00400422,178641.69699464785,Unbound,5.087411345724579
0.00400422,178641.69699464785,Unbound,2.2994338854971916
0.00400422,178641.69699464785,Unbound,1.2845543083182742
0.00400422,178642.69499853053,1.0124291221646782,0.20968873369085317
0.00400422,178642.69499853053,1.0316401201523866,0.08853181196173154
0.00400422,178642.69499853053,1.0082141631136257,0.07971531836409737
0.00400422,178642.69499853053,0.9935510164210285,0.10009104962758292
0.00400422,178641.69699464785,Unbound,1.043416295275314
0.00400422,178641.69699464785,Unbound,1.0690566080659283
0.00400422,178641.69699464785,Unbound,15.763891542988905
0.00400422,178642.69499853053,0.7780570997068659,0.11184576644957003
0.00400422,178641.69699464785,Unbound,1.2668006514632317
0.00400422,178641.69699464785,Unbound,1.1293482718957357
0.00400422,178641.69699464785,Unbound,9.62811598287188
0.00400422,178642.69499853053,0.744313009622949,0.08187555739375522
0.00400422,178642.69499853053,0.993821730911295,0.013304759103604957
0.00400422,178642.69499853053,0.9945429516982763,0.021725241747937832
0.00400422,178642.69499853053,0.7605196837219613,0.1633567888858482
0.00400422,178642.69499853053,0.7474881633686172,0.1831975351818354
0.00400422,178642.69499853053,1.0282776146290598,0.03637956030416543
0.00400422,178642.69499853053,0.7636501172587119,0.10591535547201457
0.00400422,178642.69499853053,0.782664415581948,0.15012587969018554
0.00400422,178642.69499853053,0.9896598393253825,0.15858412967455315
0.00400422,178641.69699464785,Unbound,2.1220228721058123
0.00400422,178642.69499853053,0.9928469661943473,0.17944516035663205
0.00400422,178641.69699464785,Unbound,3.0972557630900126
0.00400422,178642.69499853053,6901.017785211653,0.900840167939329
0.00400422,178642.69499853053,0.9562415529204514,0.10094578551533488
0.00400422,178642.69499853053,0.7364724762940704,0.11895728036172683
0.00400422,178641.69699464785,Unbound,2.21852969165749
0.00400422,178642.69499853053,0.7348790000938,0.06871344091611732
0.00400422,178641.69699464785,Unbound,11.778416559477673
0.00400422,178642.69499853053,1.0430825211292754,0.08206650906262604
0.00400422,178642.69499853053,0.7407255117011345,0.14487853683634339
0.00400422,178642.69499853053,0.9833645970569347,0.0928792157730424
0.00400422,178641.69699464785,Unbound,1.3260895308020135
0.00400422,178642.69499853053,0.774408518141037,0.12112905880886515
0.00400422,178641.69699464785,Unbound,3.664321762229792
0.00400422,178641.69699464785,Unbound,8.358169547899482
0.00400422,178641.69699464785,Unbound,1.7338929058063584
0.00400422,178641.69699464785,Unbound,4.246067504576639
0.00400422,178641.69699464785,Unbound,6.817002989915617
0.00400422,178641.69699464785,Unbound,1.6665369299768933
0.00400422,178642.69499853053,0.9771286807805448,0.052648655232668984
0.00400422,178641.69699464785,Unbound,3.39885217296764
0.00400422,178641.69699464785,Unbound,5.031304129145826
0.00400422,178642.69499853053,0.771450241487764,0.1356460852773623
0.00400422,178642.69499853053,0.7535822927699184,0.2612060076254142
0.00400422,178642.69499853053,92653.2922041714,0.9757354094303727
0.00400422,178641.69699464785,Unbound,1.0331744396748066
0.00400422,178641.69699464785,Unbound,7.77882297518291
0.00400422,178642.69499853053,0.7658116243961745,0.22375076130679342
0.00400422,178641.69699464785,Unbound,1.7076304741113972
0.00400422,178642.69499853053,1.0195713834127862,0.07298909455410231
0.00400422,178641.69699464785,Unbound,2.3579717733881873
0.00400422,178642.69499853053,0.7538988769940266,0.13115999618518956
0.00400422,178641.69699464785,Unbound,4.379659315632187
0.00400422,178642.69499853053,0.7556084226691016,0.1701078153040493
0.00400422,178642.69499853053,0.9821181127913812,0.13174888580894883
0.00400422,178641.69699464785,Unbound,1.4457316520794934
0.00400422,178641.69699464785,Unbound,4.254441697863887
0.00400422,178641.69699464785,Unbound,5.318688943502072
0.00400422,178641.69699464785,Unbound,2.0457266675662513
0.00400422,178641.69699464785,Unbound,1.596536251302346
0.00400422,178641.69699464785,Unbound,1.3963517123742308
0.00400422,178642.69499853053,1.0186889508749337,0.10060499011846404
0.00400422,178641.69699464785,Unbound,12.597156051954048
0.00400422,178641.69699464785,Unbound,10.717847647095542
0.00400422,178642.69499853053,0.9837248994204115,0.07625169544627948
0.00400422,178642.69499853053,0.7517562128295754,0.15575145454363593
0.00400422,178642.69499853053,16172.594937245303,0.9863333933852864
0.00400422,178641.69699464785,Unbound,2.938349824498224
0.00400422,178642.69499853053,1.0225976192074646,0.1123840924303369
0.00400422,178641.69699464785,Unbound,3.530507205093573
0.00400422,178641.69699464785,Unbound,3.306526642843823
